OG5_143398,pl_tra,op_gen,ee_tra,ba_tra,op_tra,za_gen,am_gen,ba_gen,sr_tra,ex_gen,ex_tra,sr_gen,pl_gen,ee_gen,za_tra,am_tra
OG5_156658,17,0,4,0,0,0,0,0,2,0,0,0,7,0,0,7
OG5_156654,23,2,13,0,0,0,0,0,9,0,0,0,5,0,0,7
OG5_156656,17,0,26,0,0,0,0,0,81,0,2,0,8,1,0,5
OG5_159170,0,0,2,0,0,0,0,42,7,0,0,0,1,0,0,2
OG5_133219,11,5,2,0,3,0,0,0,42,11,0,0,14,0,0,5
OG5_149919,1,5,4,0,0,11,1,109,38,1,2,1,0,1,0,15
OG5_132471,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0
OG5_133748,0,18,0,0,0,67,0,14,2,0,0,1,1,0,0,5
OG5_133749,0,1,0,0,0,50,0,296,1,1,0,1,0,0,0,0
OG5_133747,0,0,0,0,0,94,0,108,1,3,1,0,0,0,0,3
OG5_133744,0,0,0,0,0,0,1,327,1,0,0,0,0,0,0,4
OG5_133213,1,44,4,0,6,1,0,0,18,1,0,1,0,0,0,19
OG5_133214,20,25,34,0,2,0,1,15,165,10,7,16,16,2,0,158
OG5_149917,13,2,17,0,0,0,1,0,78,2,2,5,14,0,0,24
OG5_133217,5,29,1,0,0,0,0,0,2,0,0,0,8,0,0,1
OG5_144487,0,1,1,0,0,12,0,57,0,0,0,0,0,0,0,1
OG5_133471,9,36,25,0,7,0,0,0,113,0,0,11,0,0,0,71
OG5_142480,0,0,1,0,0,0,1,0,7,13,0,0,0,0,0,1
OG5_142483,3,7,1,0,0,60,0,7,16,0,1,0,0,0,0,17
OG5_142482,20,4,19,0,0,0,1,0,29,0,1,7,12,1,0,25
OG5_142485,9,0,13,0,0,0,0,0,86,14,2,8,0,1,0,26
OG5_142486,1,4,1,0,0,4,1,114,3,0,0,0,3,0,0,1
OG5_144886,0,1,0,0,0,0,0,0,2,11,0,0,0,0,0,0
OG5_140393,4,6,0,0,0,14,0,33,16,0,1,5,11,0,0,5
OG5_135741,0,1,0,0,0,36,0,259,0,0,0,0,0,0,0,0
OG5_140391,5,6,5,0,0,0,0,0,69,11,3,1,0,0,0,48
OG5_140390,17,1,3,0,0,0,6,0,10,0,1,1,14,0,0,141
OG5_135744,0,0,1,0,0,53,0,235,0,1,0,0,1,0,0,0
OG5_140424,1,17,22,0,0,1,0,1,1,0,1,1,0,0,0,2
OG5_135746,20,19,25,0,0,25,1,108,82,1,3,12,5,1,0,14
OG5_135747,0,1,0,0,0,43,0,300,2,0,0,1,0,0,0,0
OG5_140428,6,16,10,0,3,0,0,0,39,1,2,1,6,0,0,64
OG5_140399,1,14,10,0,1,0,0,0,21,1,1,1,1,0,0,48
OG5_133477,10,32,11,0,1,0,0,1,72,0,3,4,6,1,0,29
OG5_150305,2,0,1,0,0,0,0,0,8,0,0,0,9,0,0,5
OG5_144550,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1
OG5_150307,17,0,10,0,0,0,0,7,20,0,0,1,16,0,0,1
OG5_144552,0,8,5,0,1,3,3,84,44,1,1,2,1,0,0,114
OG5_138547,1,0,0,0,0,11,0,136,11,5,1,0,1,0,0,6
OG5_150300,2,0,0,0,0,0,0,0,3,0,0,0,8,0,0,1
OG5_144557,0,13,0,0,0,0,0,49,2,0,0,3,1,0,0,0
OG5_150302,30,0,14,0,0,0,0,14,41,0,0,2,16,0,0,2
OG5_144559,9,6,14,0,0,0,0,0,149,14,4,11,1,0,0,46
OG5_144623,3,0,0,0,0,0,0,0,6,0,0,0,9,0,0,4
OG5_150309,13,0,20,0,0,0,0,0,23,0,0,10,2,1,0,0
OG5_128610,28,69,38,0,8,1,0,1,282,15,16,7,8,0,0,154
OG5_128611,40,70,44,0,8,0,6,0,285,3,10,32,19,2,0,205
OG5_128612,15,32,16,0,0,100,1,421,78,1,0,14,12,1,0,29
OG5_128613,32,74,34,0,6,0,6,0,195,3,9,36,18,2,0,173
OG5_128614,0,70,2,0,1,0,1,56,7,2,2,1,0,1,0,69
OG5_128615,29,77,32,0,5,0,6,0,107,2,6,25,18,2,0,144
OG5_128964,11,30,12,0,2,54,2,212,146,1,5,3,10,0,0,119
OG5_128617,12,67,24,0,1,0,4,0,165,3,5,20,13,1,0,91
OG5_128618,29,35,30,0,5,82,0,477,119,0,2,14,19,1,0,123
OG5_128619,28,38,27,0,2,0,2,4,99,3,8,10,19,2,0,23
OG5_128968,13,30,29,0,1,0,0,0,180,16,9,19,6,2,0,28
OG5_128969,31,23,29,0,0,0,3,540,203,11,5,19,18,1,0,59
OG5_129561,27,72,14,0,1,0,2,0,26,2,0,6,18,1,0,27
OG5_129560,34,54,41,0,6,0,3,0,200,4,15,32,17,2,0,173
OG5_129563,27,35,40,0,2,0,5,0,230,18,7,28,19,2,0,122
OG5_129562,10,59,15,0,3,0,2,0,54,0,4,12,11,1,0,65
OG5_129565,31,61,42,0,7,0,3,2,249,5,9,22,16,1,0,195
OG5_129564,19,71,17,0,1,0,3,0,58,3,4,14,16,1,0,67
OG5_129567,0,0,0,0,0,60,0,440,1,0,0,0,1,0,0,1
OG5_129566,5,3,16,0,1,22,0,329,129,7,8,7,3,0,0,44
OG5_129569,8,35,16,0,0,0,3,440,108,1,1,16,19,2,0,84
OG5_129568,18,3,17,0,0,59,0,564,44,0,0,18,19,0,0,5
OG5_159792,7,2,1,0,1,0,0,0,35,0,1,1,0,0,0,14
OG5_145896,0,0,0,0,0,0,0,0,1,10,1,0,1,0,0,0
OG5_159796,3,0,2,0,0,2,0,49,8,7,0,0,1,0,0,9
OG5_140641,15,19,36,0,4,0,1,0,120,2,6,4,2,1,0,119
OG5_140640,0,16,1,0,0,0,0,0,3,0,0,4,0,0,0,0
OG5_144083,7,4,3,0,0,0,0,0,13,1,0,1,11,0,0,8
OG5_144082,6,4,8,0,5,0,0,0,83,0,1,0,5,0,0,20
OG5_144087,1,9,1,0,0,0,0,0,9,0,0,1,1,0,0,0
OG5_179305,0,3,0,0,0,1,0,40,0,0,0,0,0,0,0,0
OG5_155870,0,3,0,0,0,1,0,42,0,0,0,0,0,0,0,0
OG5_155300,6,2,14,0,0,3,0,55,28,0,0,3,4,1,0,13
OG5_168861,0,0,0,0,0,2,1,16,0,0,0,0,0,0,0,1
OG5_168866,1,0,7,0,0,3,0,23,19,0,0,1,0,0,0,0
OG5_132168,0,0,0,0,0,0,0,0,51,0,0,3,0,0,0,2
OG5_132161,4,36,29,0,1,0,1,0,109,5,2,23,2,1,0,131
OG5_132160,2,26,0,0,0,12,0,48,3,0,0,2,0,0,0,1
OG5_132163,3,18,14,0,0,3,3,196,48,1,2,5,0,1,0,56
OG5_132162,18,26,16,0,1,0,6,0,32,0,3,0,14,1,0,167
OG5_132164,18,28,24,0,0,0,3,1,74,0,3,6,15,1,0,52
OG5_132166,7,40,23,0,1,0,0,0,65,1,1,4,0,1,0,37
OG5_129705,15,31,39,0,2,0,0,1,189,19,9,28,9,1,0,41
OG5_129704,10,31,32,0,0,0,2,76,116,16,4,19,6,2,0,64
OG5_129707,6,28,22,0,3,0,4,0,152,13,7,7,1,1,0,202
OG5_129706,30,34,32,0,7,0,6,3,144,19,8,7,9,2,0,170
OG5_129701,27,47,26,0,1,4,6,0,162,7,7,33,18,2,0,163
OG5_129703,4,42,21,0,3,0,0,0,158,12,4,18,0,1,0,112
OG5_129702,20,61,26,0,0,0,6,0,44,3,3,10,16,0,0,87
OG5_129262,0,4,1,0,1,0,0,1,27,0,0,2,0,0,0,22
OG5_126919,2,36,10,0,1,0,1,2,64,1,1,5,0,1,0,6
OG5_126918,46,74,45,0,17,103,3,0,335,18,20,36,19,2,0,210
OG5_177042,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0
OG5_126915,38,75,38,0,2,0,6,191,217,18,10,36,19,2,0,160
OG5_126914,29,74,42,0,3,2,5,13,228,19,13,35,18,2,0,184
OG5_126916,36,78,46,0,10,0,6,526,281,20,15,37,19,1,0,193
OG5_126911,11,50,11,0,4,85,2,354,108,6,4,19,12,0,0,34
OG5_126910,31,81,41,0,5,0,3,38,273,14,8,29,19,2,0,181
OG5_126913,20,80,38,0,2,106,6,518,212,20,10,35,17,2,0,135
OG5_126912,36,81,45,0,5,106,6,0,287,19,11,35,19,2,0,173
OG5_131667,26,50,32,0,1,0,3,3,108,1,4,8,10,2,0,88
OG5_131666,23,31,36,0,3,5,1,284,173,1,6,10,13,1,0,94
OG5_171023,0,0,0,0,0,0,0,76,18,0,0,0,1,0,0,7
OG5_146495,0,1,0,0,0,0,0,0,1,11,0,0,0,0,0,0
OG5_134835,5,0,7,0,0,0,0,0,22,1,1,0,8,0,0,27
OG5_171024,0,1,0,0,0,1,0,11,2,0,0,0,0,0,0,0
OG5_171027,2,0,23,0,0,2,1,26,52,0,1,8,1,1,0,11
OG5_146491,6,12,18,0,1,0,1,0,44,0,7,4,1,0,0,35
OG5_134838,4,14,16,0,0,0,0,0,157,14,3,11,2,1,0,42
OG5_157650,0,1,2,0,0,1,0,0,23,0,0,10,0,0,0,6
OG5_146419,20,1,3,0,0,0,0,0,14,0,0,0,11,0,0,5
OG5_146498,0,1,0,0,0,0,0,65,0,0,0,0,0,0,0,0
OG5_142869,3,5,8,0,3,0,0,0,35,11,2,0,0,0,0,71
OG5_142863,5,1,3,0,1,0,0,0,57,11,1,1,2,0,0,19
OG5_142862,8,0,6,0,0,0,0,0,21,13,1,0,2,0,0,1
OG5_153304,2,0,1,0,0,0,0,93,2,0,0,1,13,0,0,0
OG5_142860,3,15,4,0,0,0,0,0,67,0,0,4,0,0,0,2
OG5_142866,9,1,26,0,2,0,0,0,111,12,4,2,1,1,0,83
OG5_129379,10,60,16,0,1,0,6,17,57,12,3,12,16,2,0,26
OG5_146412,6,2,16,0,0,0,0,0,27,0,3,0,10,2,0,25
OG5_141373,10,16,20,0,0,0,0,0,93,1,0,7,5,0,0,116
OG5_146728,1,0,8,0,0,0,0,0,13,12,1,5,0,2,0,41
OG5_141119,1,12,3,0,4,0,0,0,21,12,3,0,0,0,0,19
OG5_146720,14,16,25,0,3,0,0,4,110,0,2,4,3,0,0,99
OG5_141113,2,16,1,0,0,0,0,1,31,0,0,1,1,0,0,7
OG5_146722,1,20,4,0,3,0,0,2,13,0,1,1,1,0,0,6
OG5_141116,0,9,1,0,0,3,0,78,1,0,0,0,0,0,0,5
OG5_141117,4,1,6,0,0,0,0,33,5,0,0,0,9,0,0,0
OG5_141114,5,13,1,0,0,0,0,1,40,0,1,1,11,0,0,28
OG5_140866,5,0,1,0,1,0,0,0,11,0,0,0,2,0,0,4
OG5_146566,1,16,0,0,0,0,0,6,8,0,0,0,0,0,0,6
OG5_138421,5,18,14,0,2,0,1,0,37,0,0,4,1,1,0,7
OG5_146952,0,14,0,0,0,0,0,0,32,0,0,2,0,0,0,0
OG5_146567,0,6,5,0,1,0,2,0,53,0,0,1,1,0,0,52
OG5_157229,0,1,0,0,0,28,0,46,4,2,0,2,0,0,0,0
OG5_157227,0,0,0,0,0,7,0,28,2,0,0,0,1,0,0,0
OG5_139207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OG5_130134,4,32,20,0,1,0,2,0,105,13,6,28,2,2,0,100
OG5_130135,14,30,34,0,6,6,3,28,168,2,9,12,2,1,0,205
OG5_130136,7,52,20,0,4,40,3,145,100,6,4,10,2,1,0,117
OG5_130137,5,2,7,0,1,0,0,19,26,5,0,0,0,1,0,13
OG5_130130,4,26,6,0,4,44,1,402,32,0,1,3,11,0,0,44
OG5_130131,31,6,31,0,0,0,1,552,90,1,1,16,18,1,0,43
OG5_130132,19,63,21,0,0,0,2,0,114,2,6,20,11,2,0,72
OG5_130133,28,34,40,0,1,49,3,250,181,10,9,12,7,2,0,184
OG5_130139,10,57,11,0,1,0,0,64,21,0,1,6,4,1,0,37
OG5_138427,3,8,0,0,8,0,0,0,53,0,0,11,0,0,0,66
OG5_136124,11,1,10,0,0,0,1,0,77,8,3,4,12,0,0,119
OG5_176317,0,0,1,0,0,0,0,27,1,0,0,0,0,0,0,1
OG5_130788,10,33,14,0,7,0,3,1,147,2,10,5,1,1,0,154
OG5_164076,1,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0
OG5_134655,13,22,18,0,0,0,1,0,19,0,1,3,14,1,0,89
OG5_134654,9,28,12,0,0,3,0,2,93,1,1,3,0,0,0,41
OG5_134656,11,23,14,0,0,0,3,0,69,0,4,2,11,1,0,95
OG5_134650,24,2,20,0,0,3,0,462,12,0,0,2,9,1,0,1
OG5_134658,8,21,13,0,0,0,0,1,61,1,0,4,6,0,0,62
OG5_137878,8,3,17,0,0,18,0,117,26,0,0,5,18,1,0,0
OG5_137879,2,0,2,0,0,4,2,96,8,0,1,0,1,0,0,12
OG5_129071,12,65,25,0,1,15,3,141,181,11,10,14,6,2,0,187
OG5_137871,3,2,6,0,0,0,1,43,32,0,1,17,4,0,0,14
OG5_137872,0,1,0,0,0,0,0,178,0,0,0,0,1,0,0,0
OG5_137873,0,2,0,0,0,0,0,226,11,0,0,0,0,0,0,2
OG5_137874,1,2,0,0,0,0,0,229,2,0,0,0,1,0,0,2
OG5_147454,0,0,0,0,0,0,0,1,10,0,0,10,0,0,0,0
OG5_137877,0,0,0,0,0,0,0,258,0,0,0,1,1,0,0,0
OG5_136157,1,21,0,0,0,0,0,0,1,0,0,0,1,0,0,20
OG5_130252,9,36,6,0,3,0,3,0,19,0,2,6,2,0,0,22
OG5_129311,9,6,9,0,1,0,0,0,52,0,0,1,2,1,0,40
OG5_133027,14,35,13,0,0,0,0,12,8,0,0,0,9,1,0,4
OG5_133026,33,11,40,0,3,0,3,50,229,12,12,18,9,1,0,189
OG5_133025,18,32,16,0,1,0,3,0,53,1,5,2,10,2,0,96
OG5_133024,7,23,9,0,0,0,0,0,4,0,0,0,6,1,0,142
OG5_133022,0,18,1,0,2,0,0,2,5,0,0,0,1,0,0,15
OG5_133021,2,21,13,0,2,0,0,5,111,0,6,8,2,0,0,61
OG5_155071,10,4,26,0,1,0,0,0,131,0,3,6,1,0,0,34
OG5_133029,1,32,1,0,1,1,0,51,4,0,0,0,2,0,0,8
OG5_133028,3,36,10,0,2,0,1,0,19,0,0,1,11,0,0,22
OG5_169510,9,3,16,0,0,0,2,2,61,1,0,4,0,0,0,68
OG5_132879,3,29,30,0,2,0,0,2,160,2,6,22,1,2,0,29
OG5_130583,23,38,20,0,6,2,0,9,126,3,6,24,16,0,0,54
OG5_136479,0,2,0,0,0,0,0,226,0,0,0,0,0,0,0,0
OG5_132878,9,33,22,0,4,0,0,0,99,3,3,6,4,2,0,4
OG5_144677,1,0,0,0,0,0,0,1,1,0,0,0,9,0,0,0
OG5_145163,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0
OG5_136473,22,1,16,0,0,33,0,57,38,0,0,5,7,0,0,8
OG5_167516,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1
OG5_136471,0,6,0,0,0,1,0,40,4,0,0,2,17,0,0,1
OG5_136477,8,1,24,0,0,3,2,177,139,8,2,13,1,1,0,140
OG5_152367,0,0,0,0,0,0,0,107,0,0,0,1,1,0,0,0
OG5_136474,0,2,2,0,0,26,0,168,0,0,0,0,0,0,0,1
OG5_146935,0,6,6,0,1,0,1,0,47,1,0,13,0,0,0,29
OG5_126759,32,69,40,0,7,64,6,365,177,17,10,15,19,2,0,178
OG5_126758,38,79,40,0,8,18,6,407,257,14,9,19,19,2,0,128
OG5_146931,8,1,19,0,0,0,0,0,49,1,3,3,2,0,0,9
OG5_146932,1,6,2,0,0,0,3,3,21,1,3,2,1,1,0,40
OG5_126753,39,68,42,0,4,1,3,100,180,20,19,17,19,2,0,175
OG5_126752,25,82,35,0,8,107,6,552,256,20,13,37,19,2,0,149
OG5_126750,41,73,43,0,10,75,6,505,236,17,18,29,19,2,0,198
OG5_126757,20,74,40,0,11,39,3,276,273,10,12,30,15,2,0,178
OG5_126756,38,80,44,0,9,40,6,312,261,20,14,35,18,2,0,141
OG5_126755,31,81,44,0,6,93,6,551,215,20,11,36,19,2,0,128
OG5_126754,17,76,41,0,5,4,6,31,289,18,13,32,16,2,0,204
OG5_132873,0,32,4,0,0,0,1,0,30,0,2,2,0,0,0,24
OG5_137308,6,20,28,0,3,4,1,1,57,3,2,3,0,1,0,38
OG5_182858,2,0,1,0,0,0,0,0,10,0,0,0,0,0,0,2
OG5_155095,3,4,5,0,0,1,0,51,30,0,0,0,1,0,0,10
OG5_137300,7,26,13,0,0,0,3,0,61,0,5,0,2,1,0,47
OG5_137301,20,25,39,0,2,0,4,0,90,0,6,7,6,2,0,144
OG5_137307,6,1,2,0,0,27,0,104,7,0,0,0,2,0,0,0
OG5_147040,4,1,9,0,0,0,0,0,56,0,1,6,12,1,0,9
OG5_137305,3,14,15,0,3,0,6,4,87,2,4,3,0,1,0,95
OG5_146100,1,0,2,0,0,0,0,0,44,14,2,5,0,0,0,5
OG5_149500,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,2
OG5_138779,0,0,0,0,0,0,0,221,0,0,0,1,1,0,0,0
OG5_136659,0,4,22,0,1,0,0,119,40,12,4,1,0,0,0,14
OG5_136658,0,0,0,0,0,0,0,138,1,0,0,0,1,0,0,0
OG5_136657,5,8,9,0,1,0,3,39,96,9,7,1,10,0,0,168
OG5_136656,3,21,13,0,1,0,2,0,90,1,3,6,0,1,0,101
OG5_136654,15,17,33,0,4,0,2,0,215,0,0,16,9,1,0,13
OG5_136653,16,1,30,0,0,0,0,0,81,12,1,3,17,1,0,1
OG5_136652,5,18,7,0,0,0,0,0,5,0,1,3,8,0,0,24
OG5_136651,19,4,22,0,0,0,0,0,47,0,3,1,14,1,0,10
OG5_136650,10,25,22,0,5,0,0,0,92,0,2,4,2,2,0,4
OG5_133683,8,28,23,0,1,0,3,0,125,3,4,9,3,2,0,172
OG5_133681,6,29,16,0,3,0,1,0,122,0,4,5,1,1,0,83
OG5_133687,15,21,36,0,3,0,3,0,152,1,5,5,10,2,0,178
OG5_133686,3,31,5,0,2,0,0,0,58,0,0,4,2,0,0,5
OG5_133685,2,36,4,0,2,0,3,0,19,0,9,0,0,1,0,83
OG5_131473,12,33,28,0,2,0,2,0,129,13,6,15,6,1,0,7
OG5_163479,0,0,0,0,0,0,0,58,0,0,0,0,1,0,0,0
OG5_133688,11,28,27,0,1,0,0,0,98,2,3,14,5,1,0,39
OG5_172112,7,2,14,0,0,0,0,17,107,0,6,1,0,1,0,110
OG5_147029,0,14,0,0,0,0,0,0,7,0,0,6,0,0,0,2
OG5_134444,12,28,8,0,1,0,0,0,8,0,0,0,2,0,0,2
OG5_168762,0,4,11,0,1,0,0,16,44,0,1,1,0,0,0,17
OG5_138934,0,19,0,0,0,0,1,0,1,0,0,0,0,0,0,2
OG5_132375,16,29,30,0,0,0,1,0,117,0,3,13,6,1,0,34
OG5_180324,12,13,24,0,9,12,1,0,179,2,4,6,1,1,0,187
OG5_132377,0,29,0,0,1,9,0,16,2,0,0,4,0,0,0,0
OG5_132370,13,38,35,0,3,0,0,0,167,3,8,14,1,2,0,22
OG5_132372,11,34,16,0,2,0,2,1,88,1,5,2,12,0,0,83
OG5_132373,3,32,13,0,1,0,3,0,38,3,6,3,9,1,0,133
OG5_138938,10,18,16,0,0,0,0,0,44,0,0,7,1,0,0,22
OG5_132379,3,24,7,0,0,0,0,0,12,0,0,0,10,0,0,3
OG5_128250,29,69,40,0,8,0,6,0,221,15,10,27,18,2,0,192
OG5_128523,13,43,22,0,3,0,1,26,147,1,4,9,1,1,0,14
OG5_141198,2,24,30,0,1,0,0,0,119,0,2,10,5,2,0,44
OG5_133975,4,35,7,0,0,0,2,0,20,1,2,13,3,2,0,23
OG5_133977,10,5,12,0,2,0,0,14,56,1,1,8,10,0,0,50
OG5_128521,30,68,25,0,1,1,1,2,94,12,4,19,18,1,0,25
OG5_133970,0,32,0,0,0,0,0,2,1,0,0,0,1,0,0,1
OG5_133973,0,25,2,0,0,9,0,30,0,0,0,0,0,0,0,2
OG5_128526,18,46,40,0,4,0,3,5,243,2,9,16,17,2,0,181
OG5_133979,0,34,12,0,2,0,0,0,34,3,3,0,0,0,0,20
OG5_133978,15,28,3,0,1,0,2,0,27,0,0,5,7,0,0,12
OG5_128255,29,74,44,0,8,0,5,0,263,9,11,33,19,1,0,179
OG5_127088,26,63,36,0,5,0,5,0,109,15,7,11,17,1,0,159
OG5_127089,50,77,49,0,20,108,6,0,363,20,23,34,18,2,0,218
OG5_128524,22,39,34,0,2,0,2,19,151,1,2,11,17,2,0,165
OG5_132088,7,40,33,0,1,0,1,0,118,0,2,16,2,1,0,102
OG5_132089,5,32,8,0,2,0,0,0,94,13,6,7,6,2,0,9
OG5_127080,47,75,47,0,18,110,5,0,338,18,20,36,19,2,0,219
OG5_132087,23,38,28,0,0,0,0,4,117,2,4,11,15,0,0,33
OG5_127082,14,16,4,0,0,104,3,540,99,19,7,10,17,2,0,49
OG5_128525,28,57,39,0,6,0,6,0,211,16,10,22,18,2,0,136
OG5_127084,0,31,4,0,8,0,0,0,14,3,1,3,0,0,0,5
OG5_132083,5,32,18,0,3,0,3,17,82,1,6,10,11,1,0,101
OG5_132080,6,1,1,0,0,0,0,429,13,0,1,1,14,0,0,16
OG5_127087,3,33,0,0,0,1,0,56,63,2,0,8,0,0,0,1
OG5_154322,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OG5_154320,14,0,23,0,0,0,0,6,59,0,0,5,9,1,0,0
OG5_150022,6,9,15,0,3,0,0,0,45,0,3,1,3,0,0,65
OG5_140090,8,1,6,0,2,0,0,0,15,12,3,4,6,0,0,65
OG5_140092,0,16,5,0,2,0,0,0,34,3,1,2,0,0,0,25
OG5_140094,0,2,9,0,1,0,0,59,76,1,2,1,0,0,0,7
OG5_159541,0,8,0,0,0,0,0,8,2,0,0,0,1,0,0,1
OG5_140097,20,19,35,0,4,0,3,6,119,0,6,4,3,2,0,107
OG5_166184,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0
OG5_141277,4,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0
OG5_127350,32,45,36,0,5,0,6,0,162,13,6,25,15,2,0,159
OG5_141275,3,3,6,0,0,1,0,36,55,1,2,1,4,1,0,19
OG5_141274,7,23,9,0,0,1,0,34,4,0,0,0,0,0,0,0
OG5_141273,7,4,13,0,0,0,0,2,80,0,3,6,9,0,0,58
OG5_141272,1,1,3,0,1,0,0,4,47,0,2,5,7,0,0,9
OG5_141271,0,0,0,0,0,0,0,79,0,0,0,0,1,0,0,0
OG5_127423,39,70,34,0,1,0,2,524,238,1,8,32,19,2,0,75
OG5_157797,0,0,0,0,0,0,0,76,0,0,0,0,1,0,0,0
OG5_127420,34,73,36,0,1,0,6,0,178,4,8,36,18,2,0,124
OG5_141279,15,0,1,0,0,0,0,0,5,0,0,1,16,0,0,2
OG5_157794,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0
OG5_132887,20,26,39,0,7,0,3,0,176,1,9,6,13,2,0,171
OG5_132884,0,27,14,0,1,6,2,48,29,0,0,6,0,1,0,96
OG5_132885,7,2,18,0,0,27,0,210,41,0,1,9,16,1,0,36
OG5_127668,19,37,31,0,1,91,3,507,137,0,2,11,17,0,0,129
OG5_132883,14,29,31,0,1,0,0,0,90,3,4,14,3,2,0,12
OG5_132880,12,12,21,0,1,53,1,61,184,3,3,8,11,1,0,150
OG5_132881,15,6,30,0,0,0,6,0,217,0,7,13,11,2,0,170
OG5_127664,4,37,10,0,1,1,0,62,30,3,1,0,0,0,0,27
OG5_127665,36,79,44,0,6,0,6,2,232,20,16,37,19,2,0,176
OG5_127666,33,72,44,0,10,3,5,0,249,16,13,33,18,2,0,202
OG5_127667,1,44,14,0,0,0,1,25,65,1,2,5,0,0,0,55
OG5_127661,25,66,36,0,3,0,5,1,244,17,7,30,15,2,0,186
OG5_127662,16,65,9,0,2,2,3,544,47,1,3,9,19,1,0,154
OG5_127663,23,59,31,0,2,0,2,550,168,1,6,24,18,1,0,90
OG5_130956,23,22,42,0,1,0,3,0,194,10,7,34,16,2,0,134
OG5_130957,14,38,36,0,3,0,0,0,180,19,11,19,5,2,0,19
OG5_135359,11,7,34,0,2,0,1,0,78,12,9,9,0,1,0,84
OG5_129953,35,58,46,0,9,2,6,79,308,6,16,25,13,2,0,209
OG5_130952,5,36,13,0,1,0,2,1,20,1,2,0,10,1,0,23
OG5_129955,27,42,35,0,1,0,3,61,152,9,5,15,18,2,0,127
OG5_129956,20,38,28,0,2,0,5,0,98,13,7,14,13,1,0,80
OG5_159899,8,10,7,0,0,1,2,65,48,0,0,3,2,1,0,151
OG5_129958,29,35,2,0,4,0,0,9,234,0,0,34,17,0,0,37
OG5_129959,18,48,28,0,1,0,2,0,124,15,6,15,14,2,0,122
OG5_135350,18,20,22,0,1,3,2,0,128,2,8,9,13,1,0,93
OG5_135357,1,27,2,0,0,0,2,0,19,0,1,0,1,1,0,7
OG5_130958,24,3,40,0,3,0,3,10,133,1,7,8,10,1,0,154
OG5_176944,3,0,9,0,0,1,0,6,26,0,1,1,0,0,0,7
OG5_166982,0,0,0,0,0,0,0,1,3,0,1,6,0,0,0,0
OG5_135680,2,33,7,0,0,0,0,0,22,0,0,3,0,1,0,34
OG5_134712,11,13,21,0,3,15,0,123,212,2,5,5,0,1,0,148
OG5_135688,0,25,1,0,0,0,2,0,4,0,0,0,0,0,0,5
OG5_137062,5,15,4,0,1,0,0,0,29,0,1,6,8,0,0,10
OG5_128391,6,73,39,0,17,0,6,0,125,6,7,11,9,2,0,213
OG5_128390,35,67,42,0,2,0,3,0,223,10,11,35,19,2,0,178
OG5_128393,30,69,42,0,8,0,2,0,105,3,8,12,19,2,0,158
OG5_128392,21,72,18,0,1,0,3,1,142,15,6,33,18,2,0,132
OG5_139469,9,1,6,0,0,0,0,0,34,13,2,2,12,1,0,9
OG5_128394,13,38,26,0,1,33,3,261,90,2,1,8,18,1,0,29
OG5_128397,34,65,40,0,5,0,6,0,234,7,6,33,17,2,0,193
OG5_128396,7,54,7,0,2,27,1,187,23,1,2,1,0,1,0,166
OG5_128399,15,73,13,0,0,0,6,0,72,12,5,27,16,2,0,39
OG5_128398,43,71,47,0,10,2,3,2,264,15,18,24,19,2,0,202
OG5_139463,1,0,4,0,0,0,0,2,56,15,2,3,0,0,0,9
OG5_134040,13,19,25,0,1,0,6,0,139,2,10,12,3,1,0,189
OG5_146854,1,8,3,0,0,0,0,0,9,0,1,5,2,0,0,5
OG5_130839,11,34,25,0,1,50,2,315,99,1,2,7,7,1,0,52
OG5_144708,1,2,0,0,0,0,0,0,18,11,0,6,0,0,0,1
OG5_130835,19,27,37,0,3,0,6,1,183,19,10,20,13,2,0,134
OG5_130834,0,35,8,0,0,0,2,7,111,0,2,4,0,0,0,102
OG5_130837,15,44,15,0,2,0,3,25,101,3,7,27,13,1,0,99
OG5_130831,27,44,30,0,3,0,3,0,91,0,2,9,12,1,0,153
OG5_130830,32,9,28,0,0,0,3,185,183,0,1,37,18,1,0,23
OG5_130833,19,53,29,0,0,0,2,0,79,0,6,10,12,1,0,167
OG5_130394,2,27,10,0,5,0,1,0,41,1,5,3,0,1,0,55
OG5_134043,11,15,31,0,2,0,0,0,143,19,6,18,6,1,0,13
OG5_135538,5,19,10,0,0,0,0,0,28,0,0,1,1,0,0,7
OG5_134044,4,25,16,0,2,0,0,0,143,0,7,14,1,0,0,6
OG5_135532,4,14,5,0,0,0,0,0,31,0,1,4,10,0,0,23
OG5_135531,6,25,21,0,1,0,0,0,78,0,2,1,1,1,0,44
OG5_134412,3,17,5,0,1,10,0,80,10,0,0,6,8,0,0,4
