,ba,ee_ab,ee_bb,am_db,ee_cb,ex_jb,sr_cb,za,ex_mb,sr_db,ex_ob,op_ib,ex_hb,sr_ab,sr_pb,op_mb,ee_ib,sr_sb,am_ab,ex_fb,ee_hb,am_tb,ee_ub,am_vb,am_ib,ex_ib,am_ub,ex_pb,am_mb,op_cb,ex_eb,sr_rb,op_fb,pl_rb,pl_gb
OG5_176966,19,0,0,0,0,0,0.043902439,1,0,0,0,0,0,0,0,0,0,0.011904762,0.166666667,0,0,0.038709677,0,0,0,0,0,0,0,0,0,0.042857143,0.333333333,0,0
OG5_135379,67,0.4,0,0.1,0.333333333,0.142857143,0.058536585,0,0,0.475,0,0,0,0,0,0,0,0.226190476,0,0,0.375,0.15483871,0,0,0.076923077,0,1,0,0.125,1,0.2,0.271428571,0,0,0.1
OG5_135797,1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_130330,384,0.4,0,0.2,0.166666667,0.142857143,0.292682927,60,0,0.075,1,0,0,0,0,0.090909091,0,0.083333333,0.333333333,0,0,0.283870968,0,0,0.076923077,0,1,0,0.25,0,0,0.3,0,0.055555556,0.025
OG5_134354,0,0,0,0.033333333,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_167618,3,0,0,0,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_139408,0,0,0,0.033333333,0.277777778,0,0.024390244,0,0,0.075,0,0,0,0,0,0,0,0.071428571,0.333333333,0,0.0625,0.103225806,0,1,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_134350,16,0.2,0,0.1,0.666666667,0,0.073170732,2,0,0.1,0,0,0,0,0,0,0.2,0.238095238,0.333333333,0,0,0.096774194,0,0,0.076923077,0,0,0,0.0625,0,0,0.1,0,0,0.05
OG5_131180,67,0,0,0.1,0,0,0.053658537,0,0,0,0,0,0,0,0,0,0,0.05952381,0.166666667,0,0,0.038709677,0,0,0,0,0,1,0.125,0,0,0.085714286,0,0,0
OG5_128378,0,0,0,0,0,0,0.004878049,0,0,0.025,0,0,0,0,0,0,0,0.011904762,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_128377,19,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0.0625,0.012903226,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0
OG5_137456,134,0.2,0,0.033333333,0.055555556,0,0.03902439,2,0,0.05,0,0,0,0,0,0,0,0.035714286,0.166666667,0,0.0625,0.058064516,0,0,0,0,0,0,0,0,0,0.114285714,0,0.166666667,0.55
OG5_128375,0,0,0.333333333,0.066666667,0.055555556,0,0.019512195,0,0,0.1,0,0,0,0,0,0,0,0.023809524,0,0,0,0.04516129,0,0,0.153846154,0,0,0,0,0,0.2,0.014285714,0,0.055555556,0
OG5_139400,0,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_139407,59,0.4,0.333333333,0.133333333,0.555555556,0.142857143,0.268292683,2,0,0.625,0,0,0,0,0,0,0,0.119047619,0,0,0.0625,0.270967742,1,0,0.076923077,0,0,0,0.0625,0,0,0.228571429,0,0,0.125
OG5_139406,0,0.2,0,0.033333333,0.166666667,0,0.029268293,0,0.333333333,0.7,0,0,0,0,0,0,0.2,0.083333333,0.333333333,0,0.25,0.032258065,0,0,0,0,1,0,0.3125,0,0,0.085714286,0,0,0.075
OG5_139405,100,0.4,0,0.266666667,0.166666667,0,0.112195122,5,0,0.025,0,0,0.25,0,0,0,0.4,0.047619048,0,0,0.0625,0.193548387,0,1,0.461538462,0,1,0,0.125,0,0,0.128571429,0,0,0.025
OG5_139404,107,0,0,0.066666667,0,0,0.117073171,1,0,0.025,0,0,0,0,0,0,0,0.011904762,0,0,0.0625,0.090322581,0,0,0.153846154,0,0,0,0.1875,0,0,0.028571429,0,0,0.1
OG5_160493,61,0.2,0,0.033333333,0.055555556,0,0.151219512,0,0,0,0,0,0,0,0,0,0,0.05952381,0,0,0,0.567741935,0,0,0,0,1,0,0,0,0,0.057142857,0,0,0.025
OG5_160497,74,0,0,0.1,0,0,0.043902439,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0.04516129,0,0,0,0,0,0,0,0,0,0.042857143,0,0,0
OG5_139204,0,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0.025
OG5_130852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0.025
OG5_160498,79,0,0,0.033333333,0,0,0.048780488,0,0,0.675,0,0,0,0,0,0,0,0.05952381,0.166666667,0,0,0.096774194,0,0,0,0,1,0,0,0,0,0.057142857,0,0,0.275
OG5_130335,117,0,0,0.033333333,0.111111111,0,0.087804878,10,0,0.025,0,0,0,0,0,0,0,0.035714286,0.333333333,0.5,0.0625,0.116129032,0,0,0,0,0,0,0,0,0,0.128571429,0,0.055555556,0.025
OG5_130857,343,0.4,0.333333333,0.1,0.166666667,0.142857143,0.385365854,46,0,0.05,1,0,0.25,0,0,0.090909091,0,0.083333333,0.333333333,0,0.0625,0.522580645,1,0,0.230769231,0,1,0,0.125,0,0,0.428571429,0,0,0
OG5_130856,43,0,0,0,0.111111111,0,0.009756098,0,0,0.025,0,0,0,0,0,0,0,0.011904762,0,0,0,0.032258065,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0.025
OG5_130855,208,0.6,0,0.166666667,0.277777778,0.142857143,0.204878049,47,0.666666667,0.075,0,0,0,0,0,0,0,0.202380952,0.166666667,0,0.125,0.174193548,0,0,0.230769231,0,0,0,0.125,0,0,0.171428571,0.333333333,0,0.05
OG5_130854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_141897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_145377,40,0.6,0,0.166666667,0.111111111,0.142857143,0.034146341,0,0.333333333,0,0,0,0.25,0,0,0,0,0.047619048,0,0,0,0.070967742,0,0,0.153846154,0,0,0,0.0625,0,0,0.114285714,0,0,0.125
OG5_134630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0.055555556,0.05
OG5_135512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OG5_144361,0,0,0,0,0,0,0.004878049,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0.2,0,0,0,0.025
OG5_129195,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0.064516129,0,0,0.076923077,0,0,0,0.0625,0,0,0,0,0,0
OG5_139664,11,0.2,0,0.3,0.388888889,0,0.048780488,0,0.333333333,0.45,0,0,0.25,0,0,0,0,0.238095238,0.166666667,0,0.6875,0.509677419,0,1,0.230769231,0,1,0,0.0625,0,0.2,0.085714286,0,0.166666667,0.25
OG5_139663,8,0.8,0,0.333333333,0.944444444,0.142857143,0.204878049,0,0.333333333,0.7,0,0,0.25,0,0,0,0.6,0.273809524,0.333333333,0,0.4375,0.703225806,0,1,0.538461538,0,1,1,0.1875,1,0,0.285714286,0,0.055555556,0.15
OG5_138550,12,0,0,0,0,0,0.004878049,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_147623,3,0,0,0,0.055555556,0,0.009756098,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_129398,0,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_129399,238,0.6,0,0.4,0.166666667,0.285714286,0.32195122,7,0,0.3,0,0,0,0,0,0.045454545,0,0.488095238,0.5,0,0.3125,0.406451613,1,1,0.384615385,1,1,0,0.1875,0,0.2,0.385714286,0,0.055555556,0.2
OG5_130589,0,0,0,0,0,0,0.009756098,0,0.333333333,0,0,0,0,0,0,0,0.2,0.011904762,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0.025
OG5_130584,369,0.4,0,0.066666667,0.277777778,0.142857143,0.36097561,53,0,0.025,0,0,0,0,0,0,0,0.05952381,0.333333333,0,0,0.348387097,1,0,0.153846154,0,1,0,0.0625,0,0,0.314285714,0,0.055555556,0.1
OG5_129390,121,0.6,0.333333333,0.066666667,0.055555556,0,0.12195122,46,0,0.025,0,0,0.25,0,0,0,0.2,0.071428571,0.833333333,0,0.0625,0.116129032,0,1,0.076923077,0,0,0,0,0,0,0.157142857,0,0,0.575
OG5_130586,4,0,0,0.066666667,0.055555556,0,0,0,0,0.15,0,0,0,0,0,0,0,0.011904762,0.166666667,0,0,0.025806452,0,0,0.076923077,0,0,0,0,0,0,0.028571429,0,0,0.125
OG5_130581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025
OG5_130580,10,0,0,0,0,0,0.019512195,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0.096774194,0,0,0,0,1,0,0.1875,0,0,0.028571429,0,0,0
OG5_130583,9,0,0,0,0,0,0.029268293,2,0,0.05,1,0,0,0,0,0,0,0.023809524,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0.025
OG5_129395,0,0,0,0,0.055555556,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.019354839,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_129660,0,0,0,0,0.055555556,0,0.009756098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0
OG5_178923,25,0,0,0,0.055555556,0,0.009756098,1,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0.006451613,0,0,0.076923077,0,0,0,0.0625,0,0,0.014285714,0,0,0
OG5_150094,5,0,0,0.033333333,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051612903,0,0,0,0,0,0,0.0625,0,0,0.014285714,0,0,0
OG5_150096,31,0,0,0,0.055555556,0,0.034146341,1,0,0.375,0,0,0,0,0,0,0,0.119047619,0,0,0.125,0.051612903,0,0,0,0,0,0,0,0,0,0.071428571,0,0.055555556,0.3
OG5_150091,9,0.2,0,0.2,0,0.142857143,0.043902439,0,0,0.025,0,0,0,0,0,0,0.4,0.035714286,0.166666667,0,0,0.438709677,0,0,0.153846154,0,0,0,0.3125,0,0,0.014285714,0,0,0.025
OG5_149285,5,0,0,0,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_154938,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0.0625,0,0.2,0,0,0,0
OG5_154937,188,0.4,0,0.166666667,0,0,0.112195122,28,0,0.225,0,0,0,0,0,0.136363636,0,0.035714286,0.166666667,0,0,0.709677419,1,0,0.230769231,0,1,0,0.0625,0,0,0.171428571,0,0,0.05
OG5_182054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_129028,507,1,0.333333333,0.733333333,0.277777778,0.142857143,0.517073171,1,0.333333333,0.275,1,0,0.25,0,0,0.045454545,0.4,0.273809524,0.666666667,0,0.0625,0.606451613,1,0,0.692307692,0,1,0,0.5,0,0.2,0.457142857,0,0.111111111,0.575
OG5_128359,1,0,0,0,0.055555556,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0.019354839,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0
OG5_129025,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_129027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_178484,2,0,0,0,0,0,0.009756098,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0.055555556,0
OG5_129021,0,0,0,0,0.055555556,0,0.004878049,0,0,0.125,0,0,0,0,0,0,0,0.035714286,0,0,0.0625,0.032258065,0,0,0.076923077,0,0,0,0,0,0,0.042857143,0,0,0.025
OG5_129022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_129023,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_150549,0,0,0,0,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,1,0,0,0,0,0,0,0,0,0,0,0
OG5_131328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025
OG5_131329,118,0.2,0,0.733333333,0.444444444,0.142857143,0.16097561,2,0.333333333,0.65,0,0,0.25,0,0,0.136363636,0.2,0.345238095,0,0,0.4375,0.612903226,0,1,0.461538462,0,0,0,0.5,1,0,0.271428571,0,0.222222222,0.625
OG5_131320,32,0.2,0,0.166666667,0.055555556,0.142857143,0.029268293,0,0,0,0,0,0,0,0,0,0.2,0.011904762,0,0,0,0.335483871,0,1,0.076923077,0,1,0,0,1,0,0.042857143,0,0,0.125
OG5_131453,5,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0
OG5_131326,29,0.2,0,0.1,0.055555556,0,0.063414634,0,0,0.175,0,0,0,0,0,0,0,0.047619048,0.166666667,0,0,0.04516129,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0.075
OG5_131455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.023809524,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_131457,5,0,0,0.066666667,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.012903226,0,0,0,0,0,0,0.0625,0,0,0,0,0,0.025
OG5_130329,10,0,0,0.033333333,0,0,0.004878049,0,0,0.025,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0.014285714,0,0,0
OG5_130328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_130321,240,0.2,0,0.1,0.055555556,0,0.092682927,93,0,0.375,0,0,0,0,0,0,0,0.011904762,0.333333333,0,0,0.109677419,0,0,0,0,0,0,0,0,0,0.085714286,0,0,0.4
OG5_137443,0,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_130322,48,0,0,0,0,0,0.004878049,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025806452,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0
OG5_130324,74,0.2,0,0.266666667,0.055555556,0,0.029268293,6,0,0.075,0,0,0,0,0,0,0.2,0.226190476,0,0,0.0625,0.135483871,0,1,0.153846154,0,1,0,0.25,0,0.2,0.085714286,0,0,0.025
OG5_130327,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_130326,11,0,0,0.133333333,0.5,0,0.009756098,1,0,0.45,0,0,0,0,0,0,0,0,0.166666667,0,0.0625,0.006451613,0,0,0.153846154,0,0,0,0.0625,0,0.2,0,0,0,0.125
OG5_129432,34,0,0,0.1,0.055555556,0,0.024390244,5,0,0.225,0,0,0,0,0,0,0,0.035714286,0.166666667,0,0,0.019354839,0,0,0.076923077,0,0,0,0,0,0.2,0.057142857,0,0.055555556,0.05
OG5_138138,16,0,0,0,0,0,0,2,0,0.025,0,0,0,0,0,0,0,0.047619048,0.166666667,0,0.125,0.006451613,0,0,0,0,0,1,0,0,0.2,0,0,0,0
OG5_161625,2,0,0,0,0.055555556,0,0.07804878,0,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0.038709677,0,0,0,0,0,0,0,0,0,0.057142857,0,0,0.025
OG5_138133,36,0.4,0,0.1,0.444444444,0,0.087804878,0,0,0.275,0,0,0,0,0,0,0.2,0.119047619,0.166666667,0,0.3125,0.296774194,0,1,0.153846154,0,0,0,0.375,0,0.2,0.071428571,0,0,0
OG5_136860,16,0,0,0.233333333,0,0.285714286,0.009756098,0,0.666666667,0,0,0,0.5,0,0,0,0.2,0.023809524,0,0,0,0.025806452,0,0,0.076923077,0,0,0,0.1875,0,0,0.014285714,0,0.166666667,0.1
OG5_136865,198,0.4,0,0.1,0.222222222,0,0.151219512,11,0,0.175,1,0,0,0,0,0,0.2,0.119047619,0.333333333,0,0,0.122580645,1,0,0.153846154,0,0,0,0,0,0,0.228571429,0,0.166666667,0.2
OG5_136866,161,0.6,0.333333333,0.4,0.222222222,0,0.165853659,0,0.333333333,0.025,1,0,0,0,0,0,0.2,0.083333333,0.5,0,0.0625,0.696774194,1,0,0.384615385,0,0,0,0.1875,0,0.2,0.2,0,0,0.125
OG5_137857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_136868,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_134847,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
OG5_131783,0,0,0,0.033333333,0.055555556,0,0,0,0,0.025,0,0,0,0,0,0,0,0.178571429,0,0,0,0.025806452,0,0,0,0,0,0,0.0625,0,0,0.014285714,0,0,0.05
OG5_171107,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_156261,180,0.6,0.333333333,0.2,0.277777778,0.142857143,0.204878049,0,0.333333333,0.25,0,0,0.25,0,0,0,0.8,0.130952381,0.5,0,0.125,0.141935484,0,1,0.307692308,0,0,0,0.3125,1,0.4,0.128571429,0,0,0.075
OG5_171108,17,0.2,0,0.033333333,0,0,0.019512195,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0.076923077,0,0,0,0.125,0,0,0.028571429,0,0,0.025
OG5_129553,2,0.2,0,0,0,0.142857143,0.004878049,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0.076923077,0,0,0,0,0,0,0.014285714,0,0,0
OG5_163918,16,0.2,0,0.133333333,0.055555556,0.142857143,0.268292683,2,0,0,1,0,0,0,0,0,0,0.071428571,0.333333333,0,0,0.290322581,1,0,0.307692308,0,1,0,0.0625,0,0,0.214285714,0,0,0.05
OG5_143026,0,0,0,0.033333333,0.055555556,0,0,0,0,0,1,0,0,0,0,0,0,0.023809524,0,0,0,0.025806452,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_143028,81,0.4,0.333333333,0.166666667,0.277777778,0.285714286,0.102439024,2,0,0.05,0,0,0,0,0,0,0.2,0.083333333,0.5,0,0.0625,0.219354839,0,0,0.076923077,0,1,1,0.1875,1,0,0.171428571,0,0,0.15
OG5_163913,69,0,0,0.1,0,0.142857143,0.03902439,25,0,0,1,0,0,0,0,0,0,0.023809524,0,0,0,0.04516129,0,0,0,0,0,0,0.0625,0,0,0.057142857,0,0,0
OG5_136247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038709677,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_136240,132,0.6,0.333333333,0.066666667,0.055555556,0,0.219512195,0,0,0,0,0,0,0,0,0,0,0.047619048,0.166666667,0,0.0625,0.161290323,1,0,0.076923077,0,1,0,0.0625,0,0,0.2,0,0,0.025
OG5_136241,111,0.4,0,0.133333333,0,0.142857143,0.102439024,13,0,0.075,0,0,0,0,0,0.136363636,0,0.023809524,0.166666667,0,0.0625,0.309677419,0,0,0,0,1,0,0.125,0,0,0.142857143,0,0,0.025
OG5_144700,15,0.2,0,0,0,0,0.024390244,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0.0625,0.070967742,0,0,0,0,0,0,0,0,0,0.042857143,0,0,0
OG5_139985,0,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_160937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_127347,395,0.4,0,0.233333333,0.166666667,0,0.297560976,23,0,0,0,0,0,0,0,0,0.2,0.071428571,0.333333333,0,0.125,0.258064516,1,0,0.076923077,0,0,0,0.0625,0,0.2,0.285714286,0,0.166666667,0.675
OG5_127430,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.011904762,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_127433,27,0.2,0,0,0,0,0.112195122,94,0,0.075,1,0,0,0,0,0,0,0.035714286,0.166666667,0,0,0.096774194,1,0,0.230769231,0,0,0,0,0,0,0.171428571,0,0,0.025
OG5_127344,109,0.8,0,0.866666667,0.888888889,0,0.27804878,8,0.333333333,0.425,0,0,0.25,0,0,0.136363636,0.4,0.178571429,0.166666667,0,0.3125,0.84516129,1,1,1,0,1,0,0.4375,1,0.2,0.371428571,0.333333333,0.111111111,0.35
OG5_127435,245,0.4,0,0.2,0,0,0.117073171,75,0,0.225,1,0,0,0,0,0,0.2,0.035714286,0.166666667,0,0,0.058064516,0,0,0.153846154,0,1,0,0.1875,0,0,0.142857143,0.333333333,0.055555556,0.125
OG5_127342,213,0.6,0,0.8,0.166666667,0.142857143,0.487804878,18,0,0.2,0,0,0.25,0,0,0,0.2,0.154761905,0.166666667,0,0.25,0.677419355,1,1,0.692307692,0,1,1,0.625,1,0,0.371428571,0,0.222222222,0.35
OG5_127341,1,0.2,0,0.1,0.055555556,0,0.126829268,0,0,0,1,0,0,0,0,0,0,0.023809524,0,0,0,0.180645161,0,1,0.076923077,0,0,0,0.0625,0,0,0,0,0,0
OG5_127436,352,0.6,0.333333333,0.166666667,0.277777778,0.142857143,0.292682927,0,0,0.075,1,0,0.25,0,0,0,0.8,0.142857143,0.333333333,0,0.375,0.44516129,0,0,0.461538462,0,1,0,0.375,0,0.2,0.314285714,0,0.055555556,0.1
OG5_127439,0,0,0,0,0,0,0,0,0,0.075,1,0,0.25,0,0,0,0,0.011904762,0,0,0,0.006451613,0,0,0.153846154,0,0,0,0,0,0,0.042857143,0,0,0
OG5_127438,1,0,0,0.066666667,0,0,0.024390244,0,0,0.15,0,0,0,0,0,0,0.2,0,0,0,0,0.006451613,0,0,0.076923077,0,0,0,0,0,0,0.028571429,0,0,0
OG5_127349,9,0,0,0,0,0,0.014634146,93,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.012903226,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_127348,415,0.8,0.333333333,0.3,0.166666667,0.142857143,0.390243902,32,0,0.025,0,0,0,0,0,0,0.2,0.083333333,0.5,0,0,0.412903226,1,0,0.230769231,0,1,0,0.0625,0,0,0.257142857,0,0,0.05
OG5_175825,4,0.2,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_156658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019354839,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_156656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0.05
OG5_159170,36,0,0,0,0,0,0.024390244,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.141935484,0,0,0,0,0,0,0,0,0,0.042857143,0,0,0.05
OG5_149919,104,0,0,0.3,0.055555556,0.285714286,0.073170732,8,0,0.075,0,0,0.5,0,0,0,0,0.05952381,0.166666667,0,0.0625,0.696774194,0,0,0.076923077,0,0,0,0.0625,0,0,0.228571429,0,0,0
OG5_133748,14,0,0,0,0,0,0.073170732,59,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0.077419355,1,0,0.153846154,0,0,0,0.125,0,0,0.085714286,0,0,0.025
OG5_133749,285,0,0,0,0.166666667,0,0.16097561,42,0,0.05,0,0,0,0,0,0,0.2,0.011904762,0.833333333,0,0,0.135483871,0,0,0,0,1,0,0,0,0.2,0.128571429,0,0,0
OG5_133747,94,0.4,0.333333333,0.1,0,0,0.048780488,81,0,0,0,0,0.25,0,0,0,0,0.035714286,0.166666667,0,0,0.109677419,0,0,0.076923077,0,0,0,0.0625,0,0,0.071428571,0,0,0
OG5_133744,298,0.4,0,0.1,0.055555556,0,0.190243902,0,0,0,0,0,0,0,0,0,0,0.035714286,0.333333333,0,0,0.116129032,0,0,0,0,0,0,0,0,0,0.157142857,0,0,0.025
OG5_133213,0,0,0,0,0.055555556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_149916,16,0,0,0.133333333,0,0,0,0,0,0.025,0,0,0,0,0,0,0.2,0.047619048,0,0,0,0.019354839,0,1,0,0,0,0,0,0,0,0.014285714,0,0,0.075
OG5_149917,0,0,0,0,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_133217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0
OG5_133470,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_142480,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_142483,6,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG5_142486,107,0.6,0,0.2,0.055555556,0.142857143,0.112195122,4,0.333333333,0.275,0,0,0,0,0,0,0,0.19047619,0.166666667,0,0.125,0.096774194,0,1,0.230769231,0,0,0,0.0625,0,0,0.142857143,0,0,0.05
