,ba,ee,sr,op,am,za,pl,ex
OG5_133973,33,2,0,25,2,10,0,0
OG5_128526,5,98,1290,89,517,0,97,24
OG5_133979,0,13,57,39,23,0,0,9
OG5_133978,0,3,32,30,14,0,22,0
OG5_128255,0,109,584,89,431,0,80,26
OG5_127088,0,57,212,86,249,0,91,41
OG5_127089,0,74,942,110,529,109,118,56
OG5_128524,24,138,545,72,350,0,94,6
OG5_132088,0,107,366,51,162,0,17,2
OG5_132089,0,10,116,37,12,0,11,19
OG5_127080,0,77,840,113,507,110,117,49
OG5_132087,4,46,218,42,39,0,71,7
OG5_127082,1249,11,167,20,69,146,53,46
OG5_128525,0,58,454,67,195,0,64,38
OG5_127084,0,5,46,344,7,0,0,4
OG5_132083,21,27,161,36,137,0,36,10
OG5_132080,452,1,18,1,16,0,39,1
OG5_127087,74,0,107,87,1,1,4,3
OG5_154322,0,0,1,0,0,0,0,0
OG5_154320,6,39,98,0,0,0,28,0
OG5_150022,0,16,62,19,69,0,9,7
OG5_140090,0,6,26,4,81,0,23,16
OG5_140092,0,5,42,18,26,0,0,8
OG5_140094,61,9,107,3,7,0,0,3
OG5_159541,12,0,2,11,1,0,1,0
OG5_140097,7,140,316,34,176,0,51,13
OG5_166184,9,0,0,1,0,0,0,0
OG5_141277,0,0,4,0,0,0,28,0
OG5_127350,0,82,461,58,361,0,83,25
OG5_141275,37,8,65,3,20,1,7,5
OG5_141274,36,9,4,24,0,1,7,0
OG5_141273,2,15,131,9,63,0,51,3
OG5_141272,4,3,72,2,9,0,31,2
OG5_141271,80,0,0,0,0,0,1,0
OG5_127423,524,48,372,73,87,0,100,9
OG5_157797,83,0,0,0,0,0,1,0
OG5_127420,0,44,316,85,156,0,75,20
OG5_141279,0,1,11,0,2,0,119,0
OG5_157794,23,0,0,0,0,0,1,0
OG5_132887,0,99,759,51,705,0,39,27
OG5_132884,64,16,36,30,101,6,0,0
OG5_132885,220,20,53,2,38,27,32,1
OG5_127668,851,35,185,41,171,131,47,3
OG5_132883,0,36,118,33,12,0,19,7
OG5_132880,61,25,208,13,163,60,25,6
OG5_132881,0,53,1142,11,469,0,77,10
OG5_127664,67,11,33,55,29,1,4,4
OG5_127665,2,72,432,97,283,0,84,39
OG5_127666,0,65,467,92,378,3,87,37
OG5_127667,31,15,101,111,68,0,1,5
OG5_127661,1,72,1118,112,470,0,67,33
OG5_127662,554,13,66,75,178,2,49,5
OG5_127663,554,40,244,63,108,0,55,8
OG5_130956,0,48,278,25,154,0,43,20
OG5_130957,0,42,232,46,23,0,21,37
OG5_135359,0,54,150,16,124,0,12,41
OG5_129953,118,768,3137,275,1770,4,167,86
OG5_130952,1,15,20,39,26,0,20,3
OG5_129955,61,38,180,44,147,0,49,15
OG5_129956,0,29,118,41,89,0,44,20
OG5_159899,112,26,77,12,352,1,12,0
OG5_129958,11,2,433,42,47,0,65,0
OG5_129959,0,33,150,52,133,0,37,24
OG5_135350,0,26,166,23,117,3,44,11
OG5_135357,0,3,20,33,10,0,2,1
OG5_130958,10,208,425,8,324,0,93,13
OG5_176944,9,9,37,0,10,1,3,1
OG5_166982,1,0,9,0,0,0,0,1
OG5_135680,0,8,25,43,34,0,4,0
OG5_134712,145,31,489,25,302,20,13,13
OG5_135688,0,1,4,25,7,0,0,0
OG5_137062,0,5,36,17,11,0,26,1
OG5_128391,0,53,195,99,407,0,46,14
OG5_128390,0,51,325,74,226,0,82,22
OG5_128393,0,50,140,85,188,0,75,27
OG5_128392,1,22,211,81,179,0,53,25
OG5_139469,0,10,44,1,10,0,24,20
OG5_128394,354,44,148,50,39,33,118,6
OG5_128397,0,45,305,72,226,0,62,13
OG5_128396,275,10,28,74,267,30,7,4
OG5_128399,0,19,116,75,58,0,41,17
OG5_128398,2,57,495,90,321,2,76,44
OG5_139463,2,4,78,0,11,0,1,42
OG5_134040,0,64,416,21,451,0,18,21
OG5_146854,0,3,24,18,5,0,3,1
OG5_130839,462,37,150,43,73,74,20,3
OG5_144708,0,0,26,2,1,0,1,11
OG5_130835,1,70,394,38,192,0,64,30
OG5_130834,7,8,164,42,116,0,0,3
OG5_130837,25,17,151,49,110,0,36,10
OG5_130831,0,32,115,49,168,0,41,2
OG5_130830,189,52,349,9,30,0,74,1
OG5_130833,0,33,99,54,177,0,43,6
OG5_130394,0,21,71,36,71,0,2,9
OG5_134043,0,35,219,19,16,0,19,26
OG5_135538,0,11,33,26,7,0,6,0
OG5_134044,0,16,233,29,6,0,5,7
OG5_135532,0,5,59,59,30,0,32,1
OG5_135531,0,39,127,31,48,0,9,2
OG5_134412,115,6,28,22,4,11,31,0
OG5_158940,320,2,1,1,0,0,1,0
OG5_171395,20,0,0,0,0,0,1,0
OG5_158944,35,0,0,0,0,0,1,0
OG5_139681,0,10,87,20,2,0,6,1
OG5_130984,15,0,2,0,0,0,1,0
OG5_147606,0,18,161,4,11,0,12,15
OG5_163340,39,1,7,0,3,8,14,1
OG5_147609,0,4,19,10,26,0,1,1
OG5_135124,14,25,68,47,5,1,1,2
OG5_126958,12,6,22,1,3,0,0,51
OG5_130211,22,84,406,48,263,12,56,58
OG5_165980,122,8,160,0,6,0,1,0
OG5_153234,0,22,38,0,0,0,35,2
OG5_153235,1,0,0,0,0,0,12,0
OG5_137246,0,6,112,0,10,0,4,0
OG5_153239,253,51,211,16,113,10,62,7
OG5_137533,45,12,50,0,1,0,71,3
OG5_135433,0,5,19,16,64,0,8,17
OG5_137532,11,26,64,0,1,0,49,0
OG5_130215,243,21,42,34,11,3,28,16
OG5_137683,0,2,18,0,38,0,1,0
OG5_132350,252,2,31,10,1,124,2,0
OG5_169725,8,0,3,5,2,0,0,0
OG5_137534,0,23,22,0,40,0,32,18
OG5_129046,479,43,179,41,147,61,68,1
OG5_129047,164,73,425,53,407,30,95,38
OG5_129044,27,13,122,70,59,17,50,11
OG5_129045,10,82,562,67,160,0,81,44
OG5_138336,3,62,134,27,219,0,23,15
OG5_129043,0,14,52,78,67,0,43,8
OG5_129040,63,102,421,81,542,0,79,34
OG5_129041,0,25,217,90,192,0,56,13
OG5_138484,0,0,10,2,0,0,0,1
OG5_132604,0,33,288,29,426,0,16,67
OG5_138338,18,2,37,24,28,0,5,0
OG5_138339,0,29,210,16,169,0,4,11
OG5_138480,0,33,264,61,319,0,87,12
OG5_138481,2,37,129,28,499,0,25,11
OG5_129048,24,63,376,48,116,0,180,30
OG5_129049,111,22,58,66,18,0,29,2
OG5_165188,1,16,51,3,7,0,7,2
OG5_147269,0,19,8,1,3,0,44,0
OG5_165182,92,0,0,0,0,4,1,0
OG5_165186,20,0,0,1,0,0,0,0
OG5_134482,13,330,798,58,592,0,91,14
OG5_134483,15,6,74,37,137,0,0,4
OG5_131308,0,23,25,43,200,0,18,20
OG5_131309,0,61,1083,127,136,0,65,6
OG5_134488,0,2,2,29,15,0,27,0
OG5_131305,0,59,569,54,225,0,9,34
OG5_131306,0,38,150,49,65,0,44,4
OG5_131307,0,91,639,51,63,0,22,14
OG5_130303,2,45,158,51,210,0,61,163
OG5_131735,0,15,5,51,87,0,8,3
OG5_137461,220,0,0,0,1,6,1,0
OG5_130300,10,960,2554,236,2097,0,98,129
OG5_130307,0,56,228,55,107,0,28,8
OG5_137466,142,7,3,7,3,0,8,0
OG5_130305,1010,43,195,21,54,0,13,9
OG5_130304,0,71,309,71,410,0,54,25
OG5_137469,38,0,0,16,1,0,41,0
OG5_130308,0,39,167,72,165,0,38,5
OG5_138156,67,30,97,17,6,0,2,0
OG5_138344,0,2,12,20,14,0,1,2
OG5_129214,538,8,40,14,14,12,17,19
OG5_153495,71,21,103,4,22,0,21,2
OG5_153496,73,1,16,2,4,11,0,3
OG5_153497,35,0,4,0,0,0,10,0
OG5_153490,221,0,1,0,0,0,1,0
OG5_153491,85,0,0,0,0,0,1,0
OG5_153492,3,0,0,7,0,0,0,0
OG5_157668,9,1,5,0,0,0,11,0
OG5_131739,0,19,61,50,40,0,3,4
OG5_143360,1,17,165,0,15,0,0,16
OG5_138348,1,0,2,16,0,0,0,0
OG5_173185,85,5,9,0,2,4,5,0
OG5_141912,20,6,68,34,23,0,5,3
OG5_146230,4,1,15,0,1,1,35,0
OG5_141916,0,26,660,79,253,0,3,28
OG5_146237,0,0,2,1,21,0,2,12
OG5_146238,310,0,1,0,0,43,1,0
OG5_141919,0,0,2,34,0,0,3,0
OG5_127879,186,38,344,88,184,0,67,26
OG5_127878,0,61,510,77,292,0,90,37
OG5_157075,62,4,0,1,1,0,0,0
OG5_127871,0,66,330,89,149,0,55,32
OG5_127870,0,58,311,90,235,0,75,28
OG5_127873,14,19,13,42,58,4,14,0
OG5_127872,524,39,339,72,236,15,142,17
OG5_127875,0,48,318,92,329,0,79,18
OG5_127874,0,39,254,88,117,0,62,32
OG5_127877,70,25,137,102,160,3,39,5
OG5_127876,0,52,331,81,131,0,74,30
OG5_131952,0,0,45,35,1,0,4,0
OG5_144722,0,8,31,1,3,0,5,15
OG5_129543,1,24,155,64,64,0,28,22
OG5_147317,97,34,108,0,1,0,41,0
OG5_136226,0,29,105,2,112,0,47,4
OG5_136227,1,48,167,18,11,0,16,6
OG5_136224,0,10,41,20,115,0,18,2
OG5_136225,0,39,205,3,77,0,25,9
OG5_136222,0,1,1,15,2,0,1,0
OG5_153828,2,0,7,0,1,0,0,0
OG5_136220,3,21,100,5,63,0,98,9
OG5_136221,0,4,34,21,64,0,16,1
OG5_153827,43,0,0,1,0,0,1,0
OG5_148705,0,32,173,0,10,0,0,21
OG5_163932,23,0,7,0,0,0,15,0
OG5_136229,200,0,0,0,0,1,6,0
OG5_176124,0,0,5,3,0,3,0,0
OG5_144988,0,1,12,0,0,0,54,0
OG5_150330,0,0,3,0,0,0,40,0
OG5_144982,107,0,0,2,0,0,1,0
OG5_144983,2,0,7,0,0,0,58,0
OG5_144980,106,24,113,0,0,0,62,3
OG5_144981,117,2,14,0,4,0,38,0
OG5_144986,0,1,4,0,0,0,43,0
OG5_144987,0,93,6,0,0,0,52,0
OG5_144984,0,28,1034,0,89,0,47,2
OG5_144985,0,33,179,0,2,0,92,0
OG5_135811,97,0,0,20,1,13,1,0
OG5_145007,0,61,12,0,2,0,73,0
OG5_147076,0,2,2,4,19,0,26,0
OG5_170876,1,0,2,0,0,0,32,0
OG5_156677,193,0,0,0,0,0,1,0
OG5_156676,98,0,1,0,0,0,1,0
OG5_156675,81,0,0,0,0,0,1,0
OG5_156673,138,0,0,0,0,0,1,0
OG5_156679,82,0,0,0,1,0,1,0
OG5_156678,43,0,0,0,0,9,1,0
OG5_145152,0,7,85,19,67,0,8,5
OG5_133762,159,9,122,17,48,1,8,2
OG5_133763,0,11,44,120,248,0,2,3
OG5_133764,0,79,699,39,432,0,184,136
OG5_133765,7,0,0,6,2,0,68,0
OG5_133766,0,27,88,26,602,0,3,11
OG5_145153,1,0,0,0,0,0,0,12
OG5_133768,155,0,0,17,3,3,1,0
OG5_133769,144,23,88,2,11,48,34,1
OG5_149936,0,1,46,11,14,0,2,5
OG5_146631,9,9,37,0,1,0,39,0
OG5_149933,2,4,36,4,43,0,2,0
OG5_147182,0,0,17,0,19,0,29,0
OG5_156568,12,18,77,1,11,2,35,3
OG5_147180,0,10,11,0,0,0,54,1
OG5_147187,0,0,1,0,0,0,42,0
OG5_147186,0,18,9,0,4,0,64,0
OG5_147185,0,14,11,0,36,0,58,1
OG5_147184,17,0,2,0,0,0,26,0
OG5_145156,0,0,10,1,0,0,1,0
OG5_147189,0,12,51,9,57,0,5,6
OG5_140403,58,5,8,2,0,0,43,0
OG5_145162,70,0,0,0,0,0,1,0
OG5_140401,18,0,0,6,2,1,0,1
OG5_140400,0,2,9,0,0,0,88,0
OG5_140406,0,91,912,8,590,0,3,43
OG5_140405,149,15,64,0,6,26,41,0
OG5_140404,0,2,13,3,5,0,48,0
OG5_129038,0,13,225,45,8,0,57,13
OG5_145002,0,13,5,18,24,0,6,0
OG5_144578,0,3,9,4,6,0,3,13
OG5_150329,0,0,2,0,0,0,30,0
OG5_150328,7,18,57,0,1,0,56,0
OG5_149853,16,37,372,21,293,0,2,37
OG5_150325,22,0,2,0,0,0,39,0
OG5_144570,0,3,25,10,0,2,0,13
OG5_150323,0,1,15,0,22,0,46,1
OG5_149856,0,0,2,13,60,0,0,1
OG5_132999,0,6,78,36,44,0,0,3
OG5_131948,0,0,3,29,6,0,5,0
OG5_140387,92,0,0,6,0,3,1,1
OG5_149438,0,16,83,7,11,0,47,2
OG5_131943,0,12,98,106,131,0,3,2
OG5_147981,2,2,25,1,7,0,1,0
OG5_131941,45,1,24,35,32,17,27,0
OG5_131946,0,5,20,93,13,0,2,3
OG5_131944,0,25,33,45,48,0,33,5
OG5_131945,0,50,126,41,162,0,40,6
OG5_128944,406,40,202,49,86,0,54,3
OG5_128945,0,47,193,78,192,0,78,8
OG5_142757,69,1,6,11,38,1,1,0
OG5_127418,6,171,1171,84,511,0,187,24
OG5_128940,0,32,254,70,171,0,70,7
OG5_128941,0,49,285,84,224,0,73,15
OG5_128942,0,25,114,78,88,0,39,4
OG5_128943,490,9,82,42,41,87,32,0
OG5_127413,577,41,184,70,104,0,32,4
OG5_127412,537,53,362,84,228,63,64,36
OG5_127411,0,58,336,105,265,103,72,33
OG5_127410,134,90,805,79,664,0,116,60
OG5_127417,231,62,420,94,405,1,51,41
OG5_127416,0,101,960,88,465,0,124,40
OG5_127415,110,27,182,80,71,121,48,34
OG5_127414,273,54,288,82,87,105,95,6
OG5_126599,270,167,1225,207,776,0,239,87
OG5_145298,0,1,9,0,3,0,9,17
OG5_150317,0,0,11,0,0,0,79,0
OG5_145294,0,7,189,3,13,0,5,2
OG5_149860,0,4,235,5,25,0,173,0
OG5_138814,0,0,5,32,1,0,2,1
OG5_150315,0,0,1,0,0,0,25,0
OG5_127034,1,49,59,112,19,0,96,0
OG5_149584,0,0,15,3,1,0,0,0
OG5_149580,6,0,7,13,0,1,2,0
OG5_149583,18,2,20,13,35,0,2,0
OG5_150313,1,18,114,0,3,0,40,0
OG5_128498,0,33,271,77,190,1,63,28
OG5_128499,0,54,317,80,187,0,41,21
OG5_128496,2,333,1337,118,444,0,127,96
OG5_128497,13,162,534,224,1287,1,162,24
OG5_128494,0,36,346,79,147,0,44,30
OG5_128495,0,46,429,75,254,0,62,26
OG5_128492,551,34,307,31,163,1,69,6
OG5_128493,0,47,234,84,203,0,47,29
OG5_128490,0,46,445,73,232,4,69,21
OG5_128491,135,47,300,83,209,37,67,34
OG5_132411,0,33,124,39,228,0,13,4
OG5_132410,0,0,7,35,0,0,2,0
OG5_132141,577,0,0,1,0,66,1,0
OG5_132140,459,33,86,2,0,0,24,0
OG5_132147,550,2,6,0,4,0,1,0
OG5_132146,550,0,1,2,0,4,7,1
OG5_132417,0,35,115,51,31,0,34,8
OG5_132144,476,0,0,1,2,90,0,0
OG5_132419,0,28,100,31,146,0,36,5
OG5_132418,0,3,28,44,3,0,0,1
OG5_132149,98,6,56,25,2,74,0,1
OG5_132148,568,0,1,1,0,0,0,0
OG5_144548,53,1,18,19,30,3,0,0
OG5_127426,0,37,162,122,428,0,90,33
OG5_126937,502,87,343,87,198,141,89,22
OG5_126936,403,45,333,90,191,0,111,46
OG5_126935,728,39,350,60,517,85,212,37
OG5_126934,705,151,718,105,303,0,126,35
OG5_126933,0,8,22,180,8,0,22,1
OG5_126932,551,65,380,93,235,107,114,41
OG5_126931,0,74,1020,115,541,110,115,55
OG5_126930,0,76,899,121,556,105,103,56
OG5_171003,5,1,2,3,6,0,0,0
OG5_134812,37,1,8,16,27,0,2,1
OG5_134811,3,26,172,24,42,0,38,6
OG5_171000,35,0,2,0,1,0,1,0
OG5_134817,30,24,106,21,20,0,0,2
OG5_134816,0,0,23,22,3,0,24,0
OG5_126939,428,91,416,93,260,0,115,29
OG5_171004,63,0,1,0,0,0,1,1
OG5_127427,0,85,443,86,184,0,67,31
OG5_129549,0,29,196,71,89,0,49,6
OG5_129548,3,85,997,50,73,0,38,57
OG5_138827,25,0,5,0,1,0,0,0
OG5_128359,1,48,400,74,221,0,55,29
OG5_142804,0,1,16,9,8,0,2,1
OG5_129541,0,51,172,83,109,0,50,8
OG5_129540,0,37,240,77,116,0,44,11
OG5_129547,0,39,190,75,102,0,46,4
OG5_129546,0,1,11,36,0,0,3,0
OG5_129545,0,81,280,68,237,0,15,24
OG5_128628,16,26,99,71,70,0,58,26
OG5_149329,14,166,772,20,603,1,69,23
OG5_147271,0,6,47,6,16,0,10,0
OG5_141521,0,2,42,17,9,0,8,0
OG5_186216,0,0,1,0,0,0,0,0
OG5_150249,0,0,5,1,0,0,73,0
OG5_149325,0,21,16,4,102,0,31,0
OG5_155833,42,0,2,0,1,0,0,1
OG5_128997,0,72,310,43,176,0,150,33
OG5_128238,0,43,243,76,180,0,58,28
OG5_128239,0,48,371,89,283,0,51,25
OG5_181268,0,31,260,17,85,0,7,0
OG5_128624,0,41,254,76,49,0,51,2
OG5_128232,5,247,874,100,565,0,195,50
OG5_128233,333,96,761,70,347,36,88,22
OG5_128230,0,50,380,96,214,0,88,19
OG5_128231,11,257,755,108,516,0,174,48
OG5_128236,0,51,310,85,213,0,58,34
OG5_128237,751,59,399,23,99,3,51,7
OG5_141132,41,32,272,0,100,0,8,17
OG5_147274,50,40,115,0,1,0,50,0
OG5_128994,201,57,346,34,104,26,39,16
OG5_142357,0,27,39,5,79,0,48,2
OG5_153391,0,15,18,0,20,0,60,0
OG5_128620,65,53,977,53,276,1,46,43
OG5_151230,366,12,131,1,26,0,72,1
OG5_146856,16,0,2,5,8,2,1,0
OG5_128623,0,40,186,79,153,0,64,25
OG5_129729,0,21,120,60,124,0,49,19
OG5_129728,170,6,37,50,32,2,1,0
OG5_129727,0,32,101,77,131,0,34,8
OG5_129726,0,0,0,34,0,2,0,0
OG5_129725,49,40,154,65,143,6,41,17
OG5_129724,0,27,94,53,156,0,28,26
OG5_163325,286,0,1,0,0,20,1,0
OG5_129722,0,158,1066,85,491,0,104,61
OG5_129721,281,15,188,3,97,12,10,51
OG5_129720,101,142,607,69,311,2,101,35
OG5_130695,0,30,96,51,138,0,54,4
OG5_165245,1,8,34,4,42,0,1,2
OG5_156076,12,6,7,3,2,0,2,0
OG5_153551,0,9,66,0,0,0,2,0
OG5_129570,5,22,117,66,114,0,49,6
OG5_139149,0,5,89,17,18,0,9,2
OG5_139143,0,32,234,5,165,0,41,1
OG5_139140,0,3,14,10,14,0,9,1
OG5_139141,28,42,80,0,102,0,31,25
OG5_139147,6,11,54,45,5,1,3,3
OG5_129577,0,0,15,28,14,0,0,0
OG5_154992,1,2,0,13,1,6,0,0
OG5_141709,22,0,0,13,0,0,1,0
OG5_130158,0,42,280,63,217,0,63,4
OG5_130159,1,39,273,56,63,0,50,10
OG5_130156,0,17,22,47,88,0,59,28
OG5_130157,0,10,74,65,40,0,29,6
OG5_130154,0,14,146,51,96,0,22,6
OG5_130155,0,1,94,108,37,0,1,1
OG5_130152,861,28,304,21,136,125,26,2
OG5_130153,0,41,300,47,226,0,50,12
OG5_130150,0,35,209,40,11,0,16,27
OG5_130151,0,61,566,34,34,0,30,31
OG5_158969,12,0,3,0,1,1,1,0
OG5_146574,0,23,20,12,220,0,8,0
OG5_141257,0,11,40,6,17,0,40,2
OG5_154993,0,0,1,0,0,0,0,0
OG5_134679,0,13,100,37,93,0,1,3
OG5_134678,0,1,11,36,6,0,1,0
OG5_171910,36,329,687,45,595,1,108,29
OG5_134675,0,1,1,16,1,0,2,0
OG5_134674,4,28,481,49,46,0,8,4
OG5_134672,0,0,17,24,3,0,0,0
OG5_134671,0,30,146,31,193,0,5,7
OG5_141250,0,19,98,24,94,1,11,5
OG5_133046,32,86,388,6,224,0,131,9
OG5_160744,1,0,0,0,0,0,0,0
OG5_137892,193,0,0,1,0,0,1,0
OG5_137893,167,2,6,2,0,8,0,8
OG5_137896,106,1,1,2,7,47,0,2
OG5_175587,49,0,41,0,3,0,2,0
OG5_137899,0,43,117,1,8,1,39,0
OG5_150663,0,0,1,0,0,0,3,12
OG5_130691,6,21,116,61,172,1,44,0
OG5_174805,0,2,2,7,0,2,0,1
OG5_155522,7,5,3,4,37,0,24,3
OG5_152201,84,467,1689,51,270,0,398,45
OG5_152206,0,17,151,0,97,0,7,10
OG5_152759,0,0,9,0,0,6,0,0
OG5_152204,3,2,10,15,1,8,0,0
OG5_142239,36,8,128,1,15,0,3,20
OG5_171270,16,14,20,18,14,2,10,1
OG5_137093,373,6,36,8,72,44,1,2
OG5_157069,1,0,6,0,3,0,0,0
OG5_150607,0,0,16,0,1,0,0,0
OG5_137096,104,0,0,1,0,0,1,0
OG5_137094,793,0,0,0,1,16,1,0
OG5_137095,598,0,0,3,0,6,0,0
OG5_137610,0,0,1,21,8,0,0,0
OG5_169572,0,0,6,1,0,1,0,0
OG5_169919,15,3,2,2,32,0,0,0
OG5_178692,41,17,103,1,0,0,3,0
OG5_178697,44,0,1,0,1,0,0,0
OG5_136418,17,374,595,30,517,1,355,33
OG5_136415,4,158,374,44,183,1,30,20
OG5_137966,0,4,106,2,1,0,59,2
OG5_136416,23,13,24,19,5,5,1,0
OG5_136410,0,5,13,24,46,0,2,5
OG5_151959,0,8,21,0,71,0,4,0
OG5_151958,0,8,17,0,19,0,5,0
OG5_131058,0,5,89,47,43,0,46,2
OG5_126739,569,21,246,93,22,42,26,3
OG5_126735,0,115,486,162,241,0,99,47
OG5_126734,612,68,1051,113,391,11,157,74
OG5_126737,103,145,1022,146,493,0,163,87
OG5_126736,702,42,272,89,132,141,74,32
OG5_126731,739,97,692,115,235,100,121,44
OG5_126730,621,92,607,144,338,111,83,90
OG5_126733,891,82,503,122,225,70,94,32
OG5_126732,0,122,486,129,687,0,82,44
OG5_182870,0,0,0,2,0,19,0,0
OG5_182871,35,0,0,0,0,0,1,0
OG5_147062,69,13,12,2,17,15,1,4
OG5_142583,0,8,41,9,56,0,4,21
OG5_147064,0,0,6,7,1,0,77,0
OG5_142585,1,5,53,14,17,0,0,0
OG5_146388,2,28,112,2,15,0,3,0
OG5_142588,0,0,4,14,10,0,0,0
OG5_137320,122,0,8,1,1,65,0,1
OG5_144092,0,5,11,2,6,0,43,0
OG5_130934,0,72,275,70,173,0,39,12
OG5_130935,0,24,86,55,68,0,22,9
OG5_139265,217,6,60,3,60,47,5,0
OG5_172176,1,1,18,4,28,1,0,1
OG5_130937,0,4,182,41,141,0,28,0
OG5_129972,0,22,32,61,175,0,40,6
OG5_131810,64,7,31,39,49,0,2,2
OG5_132319,42,17,125,23,30,0,10,0
OG5_132316,2,18,147,45,42,8,18,20
OG5_132317,0,48,282,35,96,0,1,2
OG5_132314,0,30,135,37,185,0,37,2
OG5_132315,0,28,161,50,47,0,36,22
OG5_132312,0,22,14,38,53,0,40,3
OG5_132313,96,107,352,24,322,7,38,10
OG5_132310,0,7,141,35,31,0,25,9
OG5_132311,0,36,257,29,16,1,20,27
OG5_159306,7,85,67,20,175,0,7,0
OG5_143185,120,0,0,1,0,0,1,0
OG5_143182,79,0,2,0,1,0,1,0
OG5_143180,236,1,42,1,15,0,3,0
OG5_130062,0,10,61,66,67,0,43,1
OG5_159305,45,2,24,12,5,0,6,1
OG5_136112,0,0,1,32,2,0,0,0
OG5_127684,0,37,281,88,197,90,63,33
OG5_146915,1,0,6,10,0,0,0,0
OG5_146914,0,3,64,0,43,0,33,0
OG5_176964,15,0,0,1,1,0,0,0
OG5_157803,38,0,0,0,0,0,1,0
OG5_157802,49,0,0,1,0,0,1,0
OG5_135376,138,10,84,1,2,15,65,1
OG5_129054,0,0,3,0,1,0,1,25
OG5_141289,4,16,114,0,1,0,64,0
OG5_127062,74,71,461,86,342,1,208,45
OG5_127063,0,83,706,110,876,0,77,72
OG5_127060,369,35,182,82,163,15,63,28
OG5_127061,163,61,628,109,311,117,107,51
OG5_127067,322,59,296,89,230,4,62,40
OG5_127064,1,83,840,115,535,108,129,62
OG5_127065,2399,96,1347,40,295,66,48,10
OG5_127068,1,68,666,95,215,20,84,30
OG5_127069,0,24,112,102,119,0,62,6
OG5_146247,0,77,173,8,197,0,36,15
OG5_154343,0,26,121,0,3,0,2,1
OG5_159529,265,1,0,1,0,0,1,0
OG5_159525,9,1,12,4,4,0,0,2
OG5_170998,85,0,0,0,2,12,1,0
OG5_127705,0,48,385,85,225,11,70,38
OG5_132175,0,5,35,37,50,0,1,0
OG5_146242,46,0,0,5,1,2,2,0
OG5_128001,32,56,285,99,215,2,69,32
OG5_128000,0,48,281,93,193,0,55,22
OG5_128003,0,64,299,87,213,15,70,38
OG5_128002,6,56,390,98,215,23,65,34
OG5_128005,0,43,204,100,223,0,80,13
OG5_128004,2,101,738,107,479,2,87,51
OG5_128007,0,52,333,92,144,0,85,21
OG5_128006,83,56,650,89,302,0,87,30
OG5_128009,0,58,341,92,316,0,62,36
OG5_128008,390,24,221,85,150,12,71,20
OG5_164124,1,0,1,0,0,1,0,0
OG5_130978,0,26,145,28,12,0,18,25
OG5_127607,1809,0,0,2,0,322,3,0
OG5_127604,1,73,601,114,300,0,86,41
OG5_127605,0,49,340,57,79,0,83,42
OG5_127602,6,46,229,101,191,37,71,43
OG5_127603,548,48,284,74,34,0,78,7
OG5_127600,46,51,341,89,155,60,58,36
OG5_127601,608,52,410,95,253,35,91,38
OG5_130972,67,26,161,39,15,0,107,9
OG5_130973,8,0,1,40,15,1,1,0
OG5_130974,0,2,35,60,34,0,204,5
OG5_130975,0,57,194,36,97,0,25,11
OG5_127608,0,44,310,93,194,0,75,27
OG5_130977,0,60,298,48,236,0,47,11
OG5_158762,31,6,40,31,50,0,12,4
OG5_135339,0,11,95,34,37,0,28,11
OG5_131180,101,0,26,0,3,0,1,1
OG5_135335,0,2,11,22,14,0,9,1
OG5_135334,118,0,16,1,0,1,5,0
OG5_128378,0,37,184,86,102,0,54,9
OG5_135331,96,16,85,5,32,0,7,1
OG5_176920,3,0,0,3,1,0,0,0
OG5_176922,0,14,61,1,151,0,0,0
OG5_133409,0,9,88,41,9,0,15,2
OG5_133408,0,4,21,40,11,0,130,0
OG5_133095,6,8,21,41,20,0,0,0
OG5_133959,0,9,49,41,41,0,10,2
OG5_139402,0,5,25,15,27,0,11,1
OG5_133401,6,25,116,11,176,0,44,19
OG5_133400,2,40,234,26,92,0,14,22
OG5_133955,353,29,137,1,6,38,49,5
OG5_133954,27,33,180,36,45,0,11,10
OG5_133404,0,21,98,38,93,0,21,3
OG5_133951,0,25,127,22,6,0,12,19
OG5_133950,0,15,33,34,34,0,18,3
OG5_139333,0,22,37,6,40,0,21,18
OG5_139400,0,0,5,0,18,0,51,0
OG5_139443,0,16,56,0,14,0,7,12
OG5_139442,0,6,64,38,111,0,3,4
OG5_139441,56,4,20,0,9,14,0,2
OG5_139336,0,4,14,341,8,0,0,5
OG5_139407,79,4,16,13,23,2,1,0
OG5_141640,0,86,105,28,18,0,405,0
OG5_128372,39,44,226,76,134,0,49,19
OG5_130817,0,14,89,38,120,0,21,2
OG5_130816,0,18,56,44,12,0,4,0
OG5_130815,0,5,93,65,75,2,4,3
OG5_128371,0,33,290,78,82,0,96,24
OG5_130810,15,9,90,0,21,0,19,1
OG5_128370,0,32,373,54,159,0,62,38
OG5_131415,0,35,152,33,9,0,15,19
OG5_130819,0,36,173,46,278,0,52,4
OG5_130818,24,130,415,53,196,0,37,12
OG5_145336,0,2,4,0,2,0,1,18
OG5_144327,281,5,14,1,12,1,16,6
OG5_158929,605,6,37,2,23,56,1,2
OG5_158925,39,9,38,2,57,12,5,2
OG5_158924,65,0,1,1,0,7,1,0
OG5_158927,328,0,4,0,1,0,1,1
OG5_158693,0,20,15,0,5,0,29,1
OG5_158690,485,1,9,0,6,39,0,0
